Severity,Type,Code,File,Message,Source,Line,Time,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-roadmapimage.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,28,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-ssmap.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,29,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-osmap.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,27,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-highcontrast.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,35,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-grayscale.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-canvasdark.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,22,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-birdseyetumb.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/maptypeid-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-aerialmap.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/navigationbarmode-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/compact-navigation-bar.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/navigationbarmode-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/minified-nav-bar.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/navigationbarmode-enumeration.md,Invalid file link:(~/v8-web-control/v8-web-control/media/nav-bar.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,22,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/pointcompression-class.md,Invalid file link:(~/v8-web-control/map-control-api/geodata-api.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/pointcompression-class.md,Invalid file link:(~/v8-web-control/rest-services/elevations/point-compression-algorithm.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/polygon-class.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-southafricaborders.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,19,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/polygon-events.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-polygoneventsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,69,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/pushpin-class.md,Invalid file link:(~/v8-web-control/v8-web-control/pushpin-events-example.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,82,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/pushpinoptions-object.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-clickablearea.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,28,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-api/pyramidtileid-class.md,Invalid file link:(~/v8-web-control/articles/bing-maps-tile-system.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,45,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/index.md,Invalid file link:(~/v8-web-control/v8-web-control/autosuggest-module-examples.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,31,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/index.md,Invalid file link:(~/v8-web-control/v8-web-control/drawing-tools-module-examples.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,36,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/index.md,Invalid file link:(~/v8-web-control/v8-web-control/clustering-module-examples.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,32,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/index.md,Invalid file link:(~/v8-web-control/v8-web-control/well-known-text-examples.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,44,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/index.md,Invalid file link:(~/v8-web-control/v8-web-control/search-module-examples.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,40,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/point-compression-example.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-pointcompressionexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,73,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/test-data-generator-example.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-testdatageneratorexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,51,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/traffic-module-examples.md,Invalid file link:(~/v8-web-control/v8-web-control/media/bmv8-trafficmoduleexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,56,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/traffic-module-examples.md,Invalid file link:(~/v8-web-control/coverage/bing-maps-traffic-coverage.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,17,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/autosuggest-module-examples/default-autosuggest-user-interface-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-autosuggestexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,61,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/autosuggest-module-examples/filling-in-an-address-form-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-autosuggestaddressform.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,89,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/clustering-module-examples/basic-clustering-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicclusteringexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,52,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/clustering-module-examples/clusters-with-a-list-and-linking.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-clusteringlistexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,138,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/clustering-module-examples/customizing-clustered-pushpins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-customclusteredpushpinsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,108,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/configuration-driven-maps-framework/iframeable-configuration-map-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-configmap.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,52,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/configuration-driven-maps-framework/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-configmap.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,67,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/configuration-driven-maps-framework/load-a-configurable-map-with-code-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-configmap.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,60,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/contour-module-examples/basic-contour-layer.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basiccontourlayer.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,106,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/contour-module-examples/contours-from-geojson-data.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-contourlayer-fromgeojson.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,129,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/custom-overlays/dynamic-canvas-overlay.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-canvasoverlayexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,189,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/custom-overlays/html-pushpin-overlay.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-htmlpushpinoverlayexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,178,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/custom-overlays/simple-static-overlay.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-panningoverlayexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,121,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/custom-overlays/topography-overlay.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-topographicoverlayexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,99,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/data-binning-module-examples/bivariant-data-binning.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-bivariatehexbins.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,97,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/data-binning-module-examples/color-scale-gradient-data-bins.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-gradienthexbins.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,107,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/data-binning-module-examples/data-binning-layer-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-databinning-events.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,77,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/calculate-driving-directions.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicdrivingdirectionsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,64,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/calculate-transit-directions.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-transitdirectionsexample2.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,75,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/directions-input-panel.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-directionsinputpanelexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,81,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/directions-module-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-directionseventexample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,93,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/directions-with-options.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-directionswithoptions.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,76,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/directions-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/routeavoidance-enumeration.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,33,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/drawing-tools-module-examples/display-drawing-toolbar-on-map.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-drawingtoolbarexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,54,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/drawing-tools-module-examples/drawingmanager-events.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-drawingtoolseventsexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,75,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/drawing-tools-module-examples/edit-an-existing-shape.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-drawingtoolseditshapeexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,52,2018-11-26T21:35:47.1956165Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/event-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/polygon-events.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,28,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/event-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/pushpin-events-example.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,26,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/event-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-mapviewchangeeventexample.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,74,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/event-examples/right-click-events-for-shapes.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-rightclickshapes.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,92,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geojson-module-examples/read-geojson-from-the-web-using-jsonp-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geojsonearthquakes.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,53,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geojson-module-examples/read-geojson-using-html5-filereader.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geojson-la.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,97,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geojson-module-examples/read-local-geojson-object-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-readlocalgeojsonobjectexample-map.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,72,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geojson-module-examples/read-same-domain-geojson-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-readsamedomaingeojsonexample-map.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,54,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geojson-module-examples/write-bing-maps-shape-as-geojson-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geojson-write.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,69,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/index.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/kmlscreenoverlayoptions-object.md).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,43,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/read-geospatial-xml-files-from-same-domain.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-georsssample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,55,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/read-geospatial-xml-from-url.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-georsssample.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,81,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/read-geospatial-xml-string.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicgeoxml.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,85,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/read-geoxmllayer-with-xml-string.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicgeoxml.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,55,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/reading-geospatial-xml-files-cross-domain.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geoxmlcrossdomain.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,149,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/geoxml-module-examples/writing-geospatial-xml-data.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-geoxmlwrite.PNG).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,67,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/basic-heat-map-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicheatmapexample-map.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,51,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/customized-heat-map-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-customizedheatmapexample-map.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,64,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-bluered.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,22,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-incandescent.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,25,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-visiblespectrum.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,29,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-colorspectrum.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,24,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-blackaquawhite.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,21,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-sunrise.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,27,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-deepsea.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,23,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-steppedcolors.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,28,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/heat-map-color-gradients.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-heatmapcolorgradients-heatedmetal.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,26,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/heat-map-module-examples/render-geojson-as-heat-map.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-ringoffireexample-map.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,54,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/basic-infobox-example.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-basicinfoboxexample2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,55,2018-11-26T21:35:47.2112401Z,
Warning,Unspecified,,BingMaps/v8-web-control/map-control-concepts/infoboxes/custom-html-infobox.md,Invalid file link:(~/v8-web-control/map-control-concepts/v8-web-control/media/bmv8-custominfoboxexample2.png).,BuildCore.Build Document.LinkPhaseHandlerWithIncremental.ConceptualDocumentProcessor.Save,78,2018-11-26T21:35:47.2112401Z,
